created_at,tweet_id,text,name,screen_name,language,lat,long
5/28/2018 3:40,1.00E+18,1 Yellow-throated Vireo (Vireo flavifrons) - Gila River Trail from Grapevine CG to the Gila Hot Springs CG - 2018-05-26 07:42,NotableBirdsNM,NotableBirdsNM,en,33.1801364,-108.2058907
5/28/2018 3:16,1.00E+18,"Alarm (residential) [Scarborough]
Goldhawk Trail
b/w Oakhaven Drive / East Highland Creek Trail
Dispatched: 27/05/1… https://t.co/DosKkuGphO",Toronto Fire East,tofireE,en,43.8224226,-79.2823441
5/28/2018 3:16,1.00E+18,"Alarm (residential) [Scarborough]
Goldhawk Trail
b/w Oakhaven Drive / East Highland Creek Trail
Dispatched: 27/05/1… https://t.co/eYdWHDjWYq",Toronto Fire,tofire,en,43.8224226,-79.2823441
5/28/2018 2:02,1.00E+18,"Rescue (elevator) [East York]
Thorncliffe Park Drive
b/w West Don River Trail / West Don River Trail
Dispatched: 27… https://t.co/sSRo6kd0Sf",Toronto Fire South,tofireS,en,43.7043406,-79.3318535
5/28/2018 2:02,1.00E+18,"Rescue (elevator) [East York]
Thorncliffe Park Drive
b/w West Don River Trail / West Don River Trail
Dispatched: 27… https://t.co/3IaZuUivzA",Toronto Fire,tofire,en,43.7043406,-79.3318535
5/28/2018 1:51,1.00E+18,#ncbeer🇺🇸⚡️ - Drinking a Trail Magic 17 Ginger Lime Saison by @nantahalabrew at @nantahalabrew  — https://t.co/phgQQ2liiR #photo,Sunny Daze,SunnyDaze41,en,35.431,-83.4462
5/28/2018 1:43,1.00E+18,Opened Report Concern Not Listed request via iphone at 50.92N 114.02W https://t.co/pkuAJ1N4WC. Plans for traffic co… https://t.co/8FYfKi9JUB,311 Calgary,311calgary,en,50.91841953,-114.0190984
5/28/2018 0:33,1.00E+18,1 Rose-breasted Grosbeak (Pheucticus ludovicianus) - Carmel Valley--South Bank Trail &amp; old Rancho Cañada - 2018-05-27 10:55,NotableBirdsCA,NotableBirdsCA,en,36.53496,-121.8856931
5/28/2018 0:20,1.00E+18,Drinking a Wonderland Trail IPA by @twobeersbrewing @ Paradise - Henry M. Jackson Visitor Center — https://t.co/wEOo39mctL #photo,Mike Prescott,dwynnpdx,en,46.7859,-121.737
5/27/2018 23:29,1.00E+18,"Trail time! (@ Mission Trails Regional Park - @missiontrlsprk in San Diego, CA) https://t.co/kNtSG3fANi",Jennifer Tammen,sievegirl,en,32.82990893,-117.0537901
5/27/2018 23:13,1.00E+18,"I'm at Water Trail Landing in Royersford, PA https://t.co/rKyr879SY4 https://t.co/YO3SZvwHGo",Charlie Sullivan,chsullivan3,en,40.177744,-75.541467
5/27/2018 22:53,1.00E+18,I am looking for a buyer on 8748 Sabinas Trail #FortWorth #TX  #realestate https://t.co/9F7qkMOghI https://t.co/gJXti35Iak,Sabrina Williams,sabrinakwrealty,en,32.7979611,-97.190034
5/27/2018 22:52,1.00E+18,"I'm at Miller Hollow Trail in Portland, OR https://t.co/yWHsYJd1XG",Steven C Neighorn,scnr,en,45.54367717,-122.7751849
5/27/2018 22:18,1.00E+18,Big pine and grass aroma. A bit thin body.  Hops trail off fast. Mild bitter. Wanting more stickiness resin for a w… https://t.co/YwL97rDVCL,Joe Homebrewer ™,jomebrew,en,37.3254,-121.882
5/27/2018 22:15,1.00E+18,"#daydate (@ Snoqualmie Falls Hiking Trail in Fall City, WA) https://t.co/t7oXiOVv4y",Mollie Taylor,uMOLLIEw,en,47.54443829,-121.8376708
5/27/2018 22:02,1.00E+18,I'm at Silver Ridge Trail Stairs https://t.co/gu8w5qQHXp,Steven C Neighorn,scnr,en,45.53735433,-122.7791221
5/27/2018 21:58,1.00E+18,Drinking a Ninja Trail Green Tea Pale Ale by @outerlightbrews @ GW Carson ' s Burger Bar — https://t.co/HS0kmjD1WR,Ronald,Noodles487,en,41.2927,-72.789
5/27/2018 21:57,1.00E+18,Celebrating Tara and Brett’s wedding. Tara and my daughter Emily have been friends since kindergarten. (@ Trail's E… https://t.co/pesQBf8IkL,Kevin Shannon,kevinpshan,en,41.60362849,-75.16788917
5/27/2018 21:52,1.00E+18,Just Listed in #SpringGrove #IL. 8774 Sonoma Trail! Please retweet!  https://t.co/mwQKsbhQDL https://t.co/RSRFLSRxYO,Ron and Kat Becker,RonandKatBecker,en,42.4536171,-88.2172452
5/27/2018 21:50,1.00E+18,"I'm at Ohlone Trail in Fremont, CA https://t.co/VwdtmTHNZ3",Yiming Chen,chenym,zh-cn,37.52744295,-121.9126232
5/27/2018 21:20,1.00E+18,This #job might be a great fit for you: Intensive Reading Teacher - Union Preparatory Academy at Indian Trail -… https://t.co/pjZQZh24ji,TMJ-CLT Educ. Jobs,tmj_clt_edu,en,35.0768141,-80.6692352
5/27/2018 21:20,1.00E+18,I'm at Bay Trail in CA https://t.co/sJctHDgYcV,William Justo,54stormywill54,en,37.80800893,-122.4759219
5/27/2018 20:25,1.00E+18,Hiking on the trail through the forest. View of the Stockbridge Bowl and Lake Mahkeenac in the background. https://t.co/7DdLR08QjJ,CrescentYogaWellness,CrescentYW,en,42.350291,-73.325393
5/27/2018 20:13,1.00E+18,Opened Furniture &amp; Structure Repair - Within a Park request via iphone at 2201 1 ST SW https://t.co/jinq94PTFS. Lin… https://t.co/b5C2DcUfIk,311 Calgary,311calgary,en,51.03304939,-114.0666138
5/27/2018 20:01,1.00E+18,"Just noting how nice it is.... (@ Bighorn Overlook Trail in Rancho Mirage, CA) https://t.co/7hJ5dgqY4k https://t.co/nUnd1qiuUt",Ginger Bear,GingerBearLMC,en,33.76890893,-116.4419773
